order_id,date,month,product_line,channel,units,revenue,returned
100417,2025-01-09,2025-01,Sports & Outdoors,Website,1,112.89,False
100418,2025-01-18,2025-01,Apparel,Mobile App,1,48.9,False
100419,2025-01-29,2025-01,Home & Garden,Mobile App,3,133.38,False
100420,2025-01-16,2025-01,Apparel,Website,2,85.62,False
100421,2025-01-14,2025-01,Apparel,Marketplace,2,89.41,True
100422,2025-01-30,2025-01,Apparel,Website,1,48.95,False
100423,2025-01-29,2025-01,Electronics,Website,2,224.3,False
100424,2025-01-19,2025-01,Apparel,Mobile App,1,65.18,False
100425,2025-01-02,2025-01,Home & Garden,Website,2,167.58,False
100426,2025-01-23,2025-01,Sports & Outdoors,Website,3,275.84,False
100427,2025-01-24,2025-01,Sports & Outdoors,Website,1,137.08,False
100428,2025-01-02,2025-01,Home & Garden,Website,1,64.95,False
100429,2025-01-25,2025-01,Sports & Outdoors,Website,2,191.17,False
100430,2025-01-27,2025-01,Electronics,Website,1,193.26,False
100431,2025-01-02,2025-01,Electronics,Marketplace,3,628.84,False
100432,2025-01-23,2025-01,Electronics,Website,2,326.76,False
100433,2025-01-24,2025-01,Home & Garden,Website,2,197.85,False
100434,2025-01-21,2025-01,Beauty,Marketplace,3,73.48,False
100435,2025-01-29,2025-01,Apparel,Mobile App,2,138.31,False
100436,2025-01-06,2025-01,Apparel,Mobile App,3,107.74,True
100437,2025-01-11,2025-01,Beauty,Website,2,71.03,False
100438,2025-01-03,2025-01,Apparel,Marketplace,2,103.54,False
100439,2025-01-09,2025-01,Home & Garden,Mobile App,1,53.25,False
100440,2025-01-23,2025-01,Sports & Outdoors,Website,1,129.53,False
100441,2025-01-24,2025-01,Apparel,Website,3,57.86,False
100442,2025-01-11,2025-01,Electronics,Website,1,147.7,False
100443,2025-01-18,2025-01,Apparel,Mobile App,3,169.59,True
100444,2025-01-04,2025-01,Electronics,Mobile App,2,114.88,False
100445,2025-01-28,2025-01,Sports & Outdoors,Website,3,223.23,False
100446,2025-01-27,2025-01,Electronics,Website,2,214.6,False
100447,2025-01-21,2025-01,Apparel,Website,2,96.47,False
100448,2025-01-08,2025-01,Home & Garden,Mobile App,2,148.58,False
100449,2025-01-09,2025-01,Home & Garden,Marketplace,3,249.09,True
100450,2025-01-23,2025-01,Beauty,Marketplace,2,98.74,False
100451,2025-01-14,2025-01,Apparel,Mobile App,2,92.7,False
100452,2025-01-26,2025-01,Home & Garden,Mobile App,3,222.5,False
100453,2025-01-17,2025-01,Apparel,Mobile App,3,173.2,False
100454,2025-01-24,2025-01,Electronics,Website,2,181.36,False
100455,2025-01-10,2025-01,Apparel,Marketplace,1,46.48,False
100456,2025-01-09,2025-01,Sports & Outdoors,Mobile App,1,45.59,False
100457,2025-01-19,2025-01,Apparel,Mobile App,1,35.49,True
100458,2025-01-30,2025-01,Sports & Outdoors,Mobile App,3,330.09,False
100459,2025-01-28,2025-01,Electronics,Website,2,358.49,False
100460,2025-01-20,2025-01,Sports & Outdoors,Website,3,279.92,False
100461,2025-01-24,2025-01,Electronics,Website,2,305.25,False
100462,2025-01-20,2025-01,Apparel,Website,3,175.82,False
100463,2025-01-10,2025-01,Sports & Outdoors,Website,1,147.75,False
100464,2025-01-14,2025-01,Home & Garden,Website,2,199.69,False
100465,2025-01-23,2025-01,Home & Garden,Mobile App,2,258.78,False
100466,2025-01-21,2025-01,Apparel,Website,1,68.21,False
100467,2025-01-01,2025-01,Apparel,Mobile App,3,106.2,False
100468,2025-01-10,2025-01,Apparel,Mobile App,1,8.0,False
100469,2025-01-24,2025-01,Beauty,Website,2,68.32,False
100470,2025-01-13,2025-01,Beauty,Website,1,50.29,False
100471,2025-01-04,2025-01,Home & Garden,Website,2,164.41,False
100472,2025-01-11,2025-01,Electronics,Website,2,461.7,False
100473,2025-01-27,2025-01,Apparel,Mobile App,2,145.39,False
100474,2025-01-15,2025-01,Beauty,Website,3,111.31,True
100475,2025-01-04,2025-01,Beauty,Marketplace,1,43.93,False
100476,2025-01-04,2025-01,Home & Garden,Mobile App,1,20.22,True
100477,2025-01-10,2025-01,Sports & Outdoors,Website,2,134.9,False
100478,2025-01-13,2025-01,Home & Garden,Mobile App,2,142.12,False
100479,2025-01-13,2025-01,Apparel,Mobile App,3,160.33,False
100480,2025-01-17,2025-01,Home & Garden,Marketplace,3,189.37,False
100481,2025-01-29,2025-01,Apparel,Website,2,82.97,False
100482,2025-01-27,2025-01,Apparel,Website,3,138.22,False
100483,2025-01-05,2025-01,Beauty,Website,3,77.04,False
100484,2025-01-09,2025-01,Beauty,Mobile App,3,47.28,False
100485,2025-01-29,2025-01,Sports & Outdoors,Mobile App,3,329.48,False
100486,2025-01-21,2025-01,Sports & Outdoors,Website,3,111.88,False
100487,2025-01-11,2025-01,Home & Garden,Website,2,134.76,False
100488,2025-01-24,2025-01,Home & Garden,Mobile App,2,158.17,False
100489,2025-01-25,2025-01,Home & Garden,Mobile App,2,60.97,False
100490,2025-01-27,2025-01,Sports & Outdoors,Mobile App,2,121.87,False
100491,2025-01-06,2025-01,Beauty,Mobile App,1,50.15,False
100492,2025-01-10,2025-01,Electronics,Mobile App,2,115.03,False
100493,2025-01-09,2025-01,Apparel,Website,2,134.1,False
100494,2025-01-29,2025-01,Electronics,Website,3,231.28,False
100495,2025-01-02,2025-01,Electronics,Mobile App,3,329.02,False
100496,2025-01-29,2025-01,Sports & Outdoors,Website,2,240.02,False
100497,2025-01-29,2025-01,Home & Garden,Mobile App,3,271.92,False
100498,2025-01-22,2025-01,Apparel,Mobile App,2,121.84,False
100499,2025-01-23,2025-01,Apparel,Marketplace,1,34.1,False
100500,2025-01-25,2025-01,Electronics,Website,2,117.2,False
100501,2025-01-22,2025-01,Beauty,Website,1,19.85,False
100502,2025-01-31,2025-01,Apparel,Mobile App,1,59.12,False
100503,2025-01-10,2025-01,Apparel,Marketplace,3,173.44,False
100504,2025-01-08,2025-01,Home & Garden,Mobile App,2,182.41,True
100505,2025-01-02,2025-01,Home & Garden,Mobile App,3,213.29,True
100506,2025-01-26,2025-01,Electronics,Website,2,489.13,False
100507,2025-01-05,2025-01,Electronics,Marketplace,2,248.95,False
100508,2025-01-30,2025-01,Home & Garden,Website,1,68.92,False
100509,2025-01-11,2025-01,Beauty,Website,1,36.96,False
100510,2025-01-28,2025-01,Home & Garden,Mobile App,1,110.35,False
100511,2025-01-21,2025-01,Electronics,Website,2,527.13,False
100512,2025-01-03,2025-01,Apparel,Mobile App,3,144.55,False
100513,2025-01-12,2025-01,Home & Garden,Mobile App,2,233.83,False
100514,2025-01-05,2025-01,Apparel,Mobile App,3,239.41,False
100515,2025-01-11,2025-01,Electronics,Website,1,133.7,False
100516,2025-01-03,2025-01,Beauty,Marketplace,2,63.84,False
100517,2025-01-26,2025-01,Sports & Outdoors,Website,1,108.14,False
100518,2025-01-18,2025-01,Electronics,Mobile App,3,631.43,False
100519,2025-01-16,2025-01,Apparel,Mobile App,1,18.85,False
100520,2025-01-02,2025-01,Sports & Outdoors,Mobile App,2,48.1,False
100521,2025-01-03,2025-01,Electronics,Website,1,247.87,False
100522,2025-01-29,2025-01,Sports & Outdoors,Marketplace,3,424.22,False
100523,2025-01-28,2025-01,Electronics,Mobile App,2,120.99,False
100524,2025-01-21,2025-01,Apparel,Website,1,51.07,False
100525,2025-01-22,2025-01,Electronics,Website,2,476.26,False
100526,2025-01-12,2025-01,Beauty,Mobile App,1,38.04,False
100527,2025-01-09,2025-01,Sports & Outdoors,Mobile App,1,98.64,False
100528,2025-02-02,2025-02,Electronics,Mobile App,3,216.38,False
100529,2025-02-26,2025-02,Electronics,Mobile App,3,674.88,False
100530,2025-02-09,2025-02,Electronics,Website,3,699.25,False
100531,2025-02-16,2025-02,Sports & Outdoors,Website,3,142.63,False
100532,2025-02-09,2025-02,Electronics,Website,2,115.54,False
100533,2025-02-07,2025-02,Electronics,Mobile App,2,521.43,False
100534,2025-02-19,2025-02,Sports & Outdoors,Website,3,215.41,False
100535,2025-02-22,2025-02,Apparel,Mobile App,3,141.86,False
100536,2025-02-05,2025-02,Electronics,Mobile App,3,692.54,False
100537,2025-02-06,2025-02,Beauty,Website,1,31.45,False
100538,2025-02-24,2025-02,Home & Garden,Website,3,142.71,False
100539,2025-02-01,2025-02,Sports & Outdoors,Website,2,146.0,False
100540,2025-02-23,2025-02,Apparel,Website,3,152.19,False
100541,2025-02-27,2025-02,Electronics,Marketplace,1,180.49,False
100542,2025-02-15,2025-02,Beauty,Website,2,51.34,False
100543,2025-02-08,2025-02,Beauty,Website,3,87.74,False
100544,2025-02-26,2025-02,Electronics,Mobile App,1,247.93,False
100545,2025-02-17,2025-02,Apparel,Website,2,148.61,False
100546,2025-02-28,2025-02,Beauty,Website,1,31.36,False
100547,2025-02-14,2025-02,Apparel,Website,3,55.47,True
100548,2025-02-27,2025-02,Beauty,Mobile App,1,21.72,False
100549,2025-02-12,2025-02,Sports & Outdoors,Mobile App,3,313.28,False
100550,2025-02-13,2025-02,Sports & Outdoors,Website,2,108.72,False
100551,2025-02-17,2025-02,Electronics,Mobile App,3,564.35,False
100552,2025-02-08,2025-02,Beauty,Marketplace,1,42.41,False
100553,2025-02-17,2025-02,Home & Garden,Website,2,149.79,False
100554,2025-02-14,2025-02,Apparel,Mobile App,1,69.67,False
100555,2025-02-22,2025-02,Home & Garden,Website,3,147.6,False
100556,2025-02-16,2025-02,Apparel,Mobile App,3,78.38,False
100557,2025-02-03,2025-02,Home & Garden,Website,2,96.4,False
100558,2025-02-10,2025-02,Electronics,Website,3,607.19,False
100559,2025-02-08,2025-02,Electronics,Mobile App,1,225.41,False
100560,2025-02-01,2025-02,Sports & Outdoors,Mobile App,1,101.2,True
100561,2025-02-14,2025-02,Electronics,Mobile App,2,191.68,False
100562,2025-02-22,2025-02,Home & Garden,Website,1,54.5,False
100563,2025-02-27,2025-02,Electronics,Website,3,374.76,False
100564,2025-02-04,2025-02,Electronics,Website,1,220.89,False
100565,2025-02-10,2025-02,Home & Garden,Website,2,276.79,True
100566,2025-02-06,2025-02,Electronics,Website,3,755.66,False
100567,2025-02-11,2025-02,Apparel,Website,2,99.17,False
100568,2025-02-18,2025-02,Electronics,Mobile App,2,500.89,False
100569,2025-02-08,2025-02,Home & Garden,Website,3,267.08,False
100570,2025-02-20,2025-02,Electronics,Website,2,300.01,False
100571,2025-02-24,2025-02,Home & Garden,Marketplace,2,149.48,False
100572,2025-02-25,2025-02,Apparel,Website,2,76.86,False
100573,2025-02-04,2025-02,Electronics,Website,1,165.42,False
100574,2025-02-06,2025-02,Home & Garden,Website,1,93.25,False
100575,2025-02-12,2025-02,Sports & Outdoors,Website,1,89.29,False
100576,2025-02-25,2025-02,Home & Garden,Mobile App,3,404.54,False
100577,2025-02-11,2025-02,Apparel,Mobile App,3,168.86,False
100578,2025-02-13,2025-02,Apparel,Marketplace,3,147.8,False
100579,2025-02-09,2025-02,Apparel,Marketplace,3,110.5,False
100580,2025-02-25,2025-02,Home & Garden,Mobile App,1,96.59,False
100581,2025-02-24,2025-02,Sports & Outdoors,Website,1,63.4,False
100582,2025-02-16,2025-02,Apparel,Mobile App,1,33.05,False
100583,2025-02-08,2025-02,Home & Garden,Website,3,133.89,False
100584,2025-02-17,2025-02,Home & Garden,Marketplace,1,86.42,False
100585,2025-02-21,2025-02,Apparel,Website,1,49.97,False
100586,2025-02-24,2025-02,Beauty,Website,1,38.72,False
100587,2025-02-04,2025-02,Beauty,Marketplace,1,33.98,False
100588,2025-02-03,2025-02,Apparel,Marketplace,3,127.24,False
100589,2025-02-20,2025-02,Apparel,Website,1,37.28,False
100590,2025-02-19,2025-02,Apparel,Mobile App,3,147.96,False
100591,2025-02-10,2025-02,Electronics,Mobile App,1,223.98,False
100592,2025-02-06,2025-02,Apparel,Marketplace,2,96.67,False
100593,2025-02-06,2025-02,Beauty,Mobile App,2,67.97,False
100594,2025-02-24,2025-02,Apparel,Mobile App,1,78.76,False
100595,2025-02-14,2025-02,Home & Garden,Website,1,39.92,False
100596,2025-02-26,2025-02,Electronics,Website,3,542.96,False
100597,2025-02-24,2025-02,Apparel,Marketplace,2,135.59,False
100598,2025-02-18,2025-02,Apparel,Mobile App,2,143.77,False
100599,2025-02-19,2025-02,Apparel,Website,2,96.82,False
100600,2025-02-09,2025-02,Beauty,Mobile App,3,117.08,False
100601,2025-02-22,2025-02,Apparel,Website,3,129.15,False
100602,2025-02-17,2025-02,Home & Garden,Website,2,149.74,False
100603,2025-02-24,2025-02,Home & Garden,Website,3,239.02,False
100604,2025-02-11,2025-02,Apparel,Marketplace,1,36.55,False
100605,2025-02-26,2025-02,Apparel,Mobile App,1,47.48,False
100606,2025-02-19,2025-02,Electronics,Mobile App,3,262.05,False
100607,2025-02-09,2025-02,Sports & Outdoors,Website,2,172.41,False
100608,2025-02-24,2025-02,Beauty,Mobile App,2,57.36,False
100609,2025-02-24,2025-02,Apparel,Mobile App,1,58.76,False
100610,2025-02-05,2025-02,Electronics,Website,3,362.21,False
100611,2025-02-05,2025-02,Electronics,Website,3,711.39,False
100612,2025-02-16,2025-02,Sports & Outdoors,Marketplace,3,223.78,False
100613,2025-02-03,2025-02,Apparel,Website,2,175.29,False
100614,2025-02-09,2025-02,Beauty,Website,3,81.77,False
100615,2025-02-21,2025-02,Sports & Outdoors,Mobile App,2,144.9,False
100616,2025-02-11,2025-02,Electronics,Website,3,362.95,False
100617,2025-02-18,2025-02,Apparel,Marketplace,1,25.18,False
100618,2025-02-20,2025-02,Home & Garden,Mobile App,3,123.05,False
100619,2025-02-13,2025-02,Sports & Outdoors,Website,1,86.01,False
100620,2025-02-17,2025-02,Electronics,Mobile App,2,227.23,False
100621,2025-02-23,2025-02,Electronics,Website,1,195.19,False
100622,2025-02-23,2025-02,Apparel,Website,2,65.64,False
100623,2025-02-18,2025-02,Sports & Outdoors,Website,3,222.66,False
100624,2025-02-20,2025-02,Beauty,Mobile App,1,63.41,True
100625,2025-02-02,2025-02,Electronics,Website,3,570.41,False
100626,2025-02-02,2025-02,Beauty,Mobile App,1,15.3,False
100627,2025-02-05,2025-02,Apparel,Website,3,57.04,False
100628,2025-02-23,2025-02,Apparel,Website,1,51.85,True
100629,2025-02-22,2025-02,Electronics,Marketplace,3,338.15,False
100630,2025-02-02,2025-02,Home & Garden,Mobile App,3,286.87,False
100631,2025-02-16,2025-02,Home & Garden,Marketplace,1,55.46,False
100632,2025-02-16,2025-02,Home & Garden,Website,3,275.06,False
100633,2025-02-20,2025-02,Electronics,Marketplace,1,172.61,False
100634,2025-02-24,2025-02,Apparel,Website,1,75.15,False
100635,2025-02-05,2025-02,Electronics,Website,1,156.15,False
100636,2025-02-14,2025-02,Home & Garden,Website,3,267.99,False
100637,2025-02-16,2025-02,Sports & Outdoors,Mobile App,1,101.86,False
100638,2025-02-21,2025-02,Sports & Outdoors,Website,2,181.23,False
100639,2025-02-06,2025-02,Apparel,Website,1,65.9,False
100640,2025-02-28,2025-02,Apparel,Mobile App,2,69.38,True
100641,2025-02-23,2025-02,Electronics,Website,1,213.26,False
100642,2025-02-09,2025-02,Apparel,Mobile App,3,98.19,False
100643,2025-02-09,2025-02,Electronics,Website,2,638.59,False
100644,2025-02-11,2025-02,Apparel,Website,1,57.18,False
100645,2025-02-07,2025-02,Electronics,Marketplace,2,228.82,False
100646,2025-02-23,2025-02,Apparel,Mobile App,1,59.57,False
100647,2025-02-18,2025-02,Electronics,Marketplace,3,644.53,False
100648,2025-02-27,2025-02,Apparel,Mobile App,2,45.67,False
100649,2025-02-08,2025-02,Apparel,Website,2,63.04,False
100650,2025-02-01,2025-02,Electronics,Website,2,235.08,False
100651,2025-02-10,2025-02,Apparel,Marketplace,3,78.39,False
100652,2025-02-20,2025-02,Beauty,Mobile App,3,143.54,False
100653,2025-02-04,2025-02,Apparel,Mobile App,1,56.06,False
100654,2025-02-03,2025-02,Apparel,Mobile App,1,46.97,False
100655,2025-02-02,2025-02,Electronics,Website,1,88.95,False
100656,2025-02-16,2025-02,Electronics,Marketplace,2,339.86,False
100657,2025-02-25,2025-02,Apparel,Marketplace,2,65.27,False
100658,2025-02-25,2025-02,Beauty,Website,3,50.14,True
100659,2025-02-14,2025-02,Apparel,Marketplace,2,79.71,False
100660,2025-02-23,2025-02,Electronics,Website,2,196.99,False
100661,2025-02-03,2025-02,Electronics,Website,1,193.02,False
100662,2025-02-04,2025-02,Home & Garden,Mobile App,3,230.05,False
100663,2025-02-25,2025-02,Apparel,Marketplace,2,83.56,True
100664,2025-02-03,2025-02,Electronics,Website,1,145.51,False
100665,2025-02-23,2025-02,Home & Garden,Website,1,59.64,False
100666,2025-02-06,2025-02,Electronics,Mobile App,1,117.73,False
100667,2025-02-25,2025-02,Electronics,Website,3,162.91,True
100668,2025-02-01,2025-02,Electronics,Website,1,141.92,False
100669,2025-02-16,2025-02,Home & Garden,Website,3,160.02,False
100670,2025-02-25,2025-02,Electronics,Website,2,211.21,False
100671,2025-02-12,2025-02,Electronics,Marketplace,1,131.33,False
100672,2025-02-01,2025-02,Electronics,Website,1,173.75,False
100673,2025-02-15,2025-02,Sports & Outdoors,Website,2,370.41,False
100674,2025-02-19,2025-02,Apparel,Mobile App,2,81.08,False
100675,2025-02-15,2025-02,Apparel,Website,2,132.54,False
100676,2025-02-19,2025-02,Beauty,Marketplace,1,43.21,False
100677,2025-02-03,2025-02,Home & Garden,Website,3,284.8,False
100678,2025-02-14,2025-02,Sports & Outdoors,Mobile App,3,242.58,False
100679,2025-02-25,2025-02,Apparel,Mobile App,2,97.89,False
100680,2025-02-16,2025-02,Electronics,Website,1,70.98,False
100681,2025-02-21,2025-02,Sports & Outdoors,Mobile App,1,43.26,False
100682,2025-02-04,2025-02,Apparel,Website,2,65.19,False
100683,2025-02-20,2025-02,Beauty,Mobile App,3,89.68,False
100684,2025-02-13,2025-02,Apparel,Mobile App,1,30.87,False
100685,2025-02-13,2025-02,Home & Garden,Website,1,48.61,True
100686,2025-02-25,2025-02,Sports & Outdoors,Website,2,196.88,False
100687,2025-02-08,2025-02,Beauty,Mobile App,1,27.05,True
100688,2025-02-01,2025-02,Sports & Outdoors,Mobile App,1,58.94,False
100689,2025-02-01,2025-02,Beauty,Website,1,26.04,True
100690,2025-02-11,2025-02,Beauty,Mobile App,1,15.56,False
100691,2025-02-14,2025-02,Sports & Outdoors,Website,1,56.38,False
100692,2025-02-14,2025-02,Home & Garden,Website,2,50.34,False
100693,2025-02-05,2025-02,Home & Garden,Website,3,295.52,False
100694,2025-02-26,2025-02,Beauty,Mobile App,2,59.27,False
100695,2025-02-23,2025-02,Electronics,Mobile App,1,162.67,False
100696,2025-02-15,2025-02,Apparel,Mobile App,2,58.84,False
100697,2025-02-10,2025-02,Sports & Outdoors,Website,2,254.53,True
100698,2025-02-18,2025-02,Beauty,Mobile App,2,134.98,False
100699,2025-02-18,2025-02,Electronics,Marketplace,3,632.3,False
100700,2025-02-07,2025-02,Sports & Outdoors,Mobile App,3,147.45,False
100701,2025-02-02,2025-02,Beauty,Website,2,113.82,False
100702,2025-02-17,2025-02,Electronics,Website,2,457.74,False
100703,2025-02-11,2025-02,Electronics,Website,3,488.46,False
100704,2025-02-01,2025-02,Beauty,Mobile App,1,51.4,False
100705,2025-02-23,2025-02,Electronics,Marketplace,1,209.6,False
100706,2025-02-13,2025-02,Electronics,Website,1,193.38,False
100707,2025-02-05,2025-02,Sports & Outdoors,Mobile App,1,118.17,False
100708,2025-02-05,2025-02,Electronics,Mobile App,2,178.8,False
100709,2025-02-15,2025-02,Home & Garden,Mobile App,2,144.93,False
100710,2025-02-25,2025-02,Sports & Outdoors,Mobile App,1,116.24,False
100711,2025-02-16,2025-02,Electronics,Mobile App,3,453.89,False
100712,2025-02-25,2025-02,Electronics,Website,2,496.41,False
100713,2025-02-21,2025-02,Apparel,Mobile App,3,173.97,False
100714,2025-02-17,2025-02,Sports & Outdoors,Mobile App,3,282.09,False
100715,2025-02-21,2025-02,Electronics,Mobile App,3,315.41,False
100716,2025-02-14,2025-02,Apparel,Marketplace,1,53.99,False
100717,2025-02-20,2025-02,Apparel,Website,1,59.03,False
100718,2025-02-22,2025-02,Apparel,Website,1,32.54,False
100719,2025-02-10,2025-02,Electronics,Mobile App,2,317.05,False
100720,2025-02-17,2025-02,Electronics,Website,3,576.64,False
100721,2025-02-15,2025-02,Electronics,Website,2,235.96,False
100722,2025-02-10,2025-02,Sports & Outdoors,Mobile App,2,161.4,False
100723,2025-02-06,2025-02,Sports & Outdoors,Mobile App,1,106.71,False
100724,2025-02-09,2025-02,Beauty,Website,1,45.03,False
100725,2025-02-19,2025-02,Apparel,Mobile App,1,34.12,True
100726,2025-02-19,2025-02,Electronics,Website,3,734.31,False
100727,2025-02-22,2025-02,Apparel,Website,1,62.29,False
100728,2025-02-25,2025-02,Apparel,Website,1,47.24,True
100729,2025-02-07,2025-02,Sports & Outdoors,Marketplace,1,106.37,False
100730,2025-02-08,2025-02,Apparel,Website,2,93.93,False
100731,2025-02-25,2025-02,Home & Garden,Website,2,103.7,False
100732,2025-02-22,2025-02,Electronics,Mobile App,3,572.64,True
